chrom	start	end	coverage	sample
MN908947.3	20200	20400	82.46	4538
MN908947.3	20400	20600	62.45	4538
MN908947.3	20600	20800	248.37	4538
MN908947.3	20800	21000	606.18	4538
MN908947.3	21000	21200	442.7	4538
MN908947.3	21200	21400	265.52	4538
MN908947.3	21400	21600	59.36	4538
MN908947.3	21600	21800	484.05	4538
MN908947.3	21800	22000	199.15	4538
MN908947.3	22000	22200	13.27	4538
MN908947.3	22200	22400	23.44	4538
MN908947.3	22400	22600	16.46	4538
MN908947.3	22600	22800	179.78	4538
MN908947.3	22800	23000	386.27	4538
MN908947.3	23000	23200	310	4538
MN908947.3	23200	23400	1152.51	4538
MN908947.3	23400	23600	663.98	4538
MN908947.3	23600	23800	43.5	4538
MN908947.3	23800	24000	24.48	4538
MN908947.3	24000	24200	24.98	4538
MN908947.3	24200	24400	133.28	4538
MN908947.3	24400	24600	1227.68	4538
MN908947.3	24600	24800	1494.55	4538
MN908947.3	24800	25000	43.94	4538
MN908947.3	25000	25200	6.46	4538
MN908947.3	25200	25400	0.68	4538
MN908947.3	25400	25600	0	4538
MN908947.3	25600	25800	11.43	4538
MN908947.3	25800	26000	45.62	4538
MN908947.3	26000	26200	369.91	4538
MN908947.3	26200	26400	520.63	4538
MN908947.3	26400	26600	786.17	4538
MN908947.3	26600	26800	1531.89	4538
MN908947.3	26800	27000	968.92	4538
MN908947.3	27000	27200	3.55	4538
MN908947.3	27200	27400	58.17	4538
MN908947.3	27400	27600	55.77	4538
MN908947.3	27600	27800	425.55	4538
MN908947.3	27800	28000	1409.61	4538
MN908947.3	28000	28200	491.36	4538
MN908947.3	28200	28400	537.58	4538
MN908947.3	28400	28600	485.48	4538
MN908947.3	28600	28800	866.06	4538
MN908947.3	28800	29000	354.96	4538
MN908947.3	29000	29200	129.65	4538
MN908947.3	29200	29400	440.16	4538
MN908947.3	29400	29600	300.62	4538
MN908947.3	29600	29800	177.79	4538
MN908947.3	29800	29903	13.56	4538
MN908947.3	0	200	530.48	4645
MN908947.3	200	400	2571.76	4645
MN908947.3	400	600	10554.83	4645
MN908947.3	600	800	8418.65	4645
MN908947.3	800	1000	1527.76	4645
MN908947.3	1000	1200	1012.86	4645
MN908947.3	1200	1400	1268.7	4645
MN908947.3	1400	1600	2885.36	4645
MN908947.3	1600	1800	7457.23	4645
MN908947.3	1800	2000	3546.68	4645
MN908947.3	2000	2200	2464.92	4645
MN908947.3	2200	2400	4611.78	4645
MN908947.3	2400	2600	2166.62	4645
MN908947.3	2600	2800	1219.75	4645
MN908947.3	2800	3000	1036.92	4645
MN908947.3	3000	3200	934.42	4645
MN908947.3	3200	3400	934.72	4645
MN908947.3	3400	3600	948.75	4645
MN908947.3	3600	3800	1090.78	4645
MN908947.3	3800	4000	405.01	4645
MN908947.3	4000	4200	660.06	4645
MN908947.3	4200	4400	1046.71	4645
MN908947.3	4400	4600	2050.54	4645
MN908947.3	4600	4800	2528.37	4645
MN908947.3	4800	5000	3716.33	4645
MN908947.3	5000	5200	3250.74	4645
MN908947.3	5200	5400	1378.44	4645
MN908947.3	5400	5600	6157.5	4645
MN908947.3	5600	5800	9549.71	4645
MN908947.3	5800	6000	3743.81	4645
MN908947.3	6000	6200	839.84	4645
MN908947.3	6200	6400	515.87	4645
MN908947.3	6400	6600	441.81	4645
MN908947.3	6600	6800	842.44	4645
MN908947.3	6800	7000	796.23	4645
MN908947.3	7000	7200	801.49	4645
MN908947.3	7200	7400	696.63	4645
MN908947.3	7400	7600	1134.6	4645
MN908947.3	7600	7800	1478.04	4645
MN908947.3	7800	8000	1870.08	4645
MN908947.3	8000	8200	7319.11	4645
MN908947.3	8200	8400	4091.99	4645
MN908947.3	8400	8600	1603.83	4645
MN908947.3	8600	8800	1775.27	4645
MN908947.3	8800	9000	2774.39	4645
MN908947.3	9000	9200	1924.89	4645
MN908947.3	9200	9400	964.17	4645
MN908947.3	9400	9600	1551.68	4645
MN908947.3	9600	9800	2645.93	4645
MN908947.3	9800	10000	2618.6	4645
MN908947.3	10000	10200	828.52	4645
MN908947.3	10200	10400	902.1	4645
MN908947.3	10400	10600	1086.18	4645
MN908947.3	10600	10800	1121.89	4645
MN908947.3	10800	11000	813.15	4645
MN908947.3	11000	11200	907.91	4645
MN908947.3	11200	11400	2328.39	4645
MN908947.3	11400	11600	2539.2	4645
MN908947.3	11600	11800	1140.18	4645
MN908947.3	11800	12000	1066.71	4645
MN908947.3	12000	12200	806.96	4645
MN908947.3	12200	12400	3996.67	4645
MN908947.3	12400	12600	5042.32	4645
MN908947.3	12600	12800	4034.2	4645
MN908947.3	12800	13000	1514.82	4645
MN908947.3	13000	13200	2303.69	4645
MN908947.3	13200	13400	3458.72	4645
MN908947.3	13400	13600	1457.81	4645
MN908947.3	13600	13800	1422.06	4645
MN908947.3	13800	14000	1256.63	4645
MN908947.3	14000	14200	916.47	4645
MN908947.3	14200	14400	777.31	4645
MN908947.3	14400	14600	882.3	4645
MN908947.3	14600	14800	729.85	4645
MN908947.3	14800	15000	1266.74	4645
MN908947.3	15000	15200	1455.73	4645
MN908947.3	15200	15400	1667.29	4645
MN908947.3	15400	15600	1912.72	4645
MN908947.3	15600	15800	1206.94	4645
MN908947.3	15800	16000	1344.89	4645
MN908947.3	16000	16200	2042.23	4645
MN908947.3	16200	16400	2723.73	4645
MN908947.3	16400	16600	4530.11	4645
MN908947.3	16600	16800	8263.07	4645
MN908947.3	16800	17000	7513.36	4645
MN908947.3	17000	17200	3060.54	4645
MN908947.3	17200	17400	4331.61	4645
MN908947.3	17400	17600	2596.03	4645
MN908947.3	17600	17800	6589.9	4645
MN908947.3	17800	18000	6255.87	4645
MN908947.3	18000	18200	2399.22	4645
MN908947.3	18200	18400	4302.93	4645
MN908947.3	18400	18600	2633.55	4645
MN908947.3	18600	18800	1118.94	4645
MN908947.3	18800	19000	1186.01	4645
MN908947.3	19000	19200	1285.65	4645
MN908947.3	19200	19400	755.24	4645
MN908947.3	19400	19600	680.75	4645
MN908947.3	19600	19800	1251.38	4645
MN908947.3	19800	20000	2843.55	4645
MN908947.3	20000	20200	2219.88	4645
MN908947.3	20200	20400	1589.46	4645
MN908947.3	20400	20600	2874.15	4645
MN908947.3	20600	20800	1599.27	4645
MN908947.3	20800	21000	915.14	4645
MN908947.3	21000	21200	1393.96	4645
MN908947.3	21200	21400	2543.48	4645
MN908947.3	21400	21600	4636.31	4645
MN908947.3	21600	21800	1202.82	4645
MN908947.3	21800	22000	633.79	4645
MN908947.3	22000	22200	623.74	4645
MN908947.3	22200	22400	470	4645
MN908947.3	22400	22600	668.62	4645
MN908947.3	22600	22800	719.52	4645
MN908947.3	22800	23000	790.33	4645
MN908947.3	23000	23200	1663.01	4645
MN908947.3	23200	23400	1710.86	4645
MN908947.3	23400	23600	4766.37	4645
MN908947.3	23600	23800	4869.24	4645
MN908947.3	23800	24000	1417.09	4645
MN908947.3	24000	24200	1221.57	4645
MN908947.3	24200	24400	1757.28	4645
MN908947.3	24400	24600	1307.33	4645
MN908947.3	24600	24800	2156.95	4645
MN908947.3	24800	25000	1134.63	4645
MN908947.3	25000	25200	614.24	4645
MN908947.3	25200	25400	514.17	4645
MN908947.3	25400	25600	1088.5	4645
MN908947.3	25600	25800	926.93	4645
MN908947.3	25800	26000	450.56	4645
MN908947.3	26000	26200	810.29	4645
MN908947.3	26200	26400	811.06	4645
MN908947.3	26400	26600	941.06	4645
MN908947.3	26600	26800	2667.31	4645
MN908947.3	26800	27000	5747.97	4645
MN908947.3	27000	27200	874.7	4645
MN908947.3	27200	27400	1369.2	4645
MN908947.3	27400	27600	1205.69	4645
MN908947.3	27600	27800	1546.31	4645
MN908947.3	27800	28000	1523.99	4645
MN908947.3	28000	28200	3740.19	4645
MN908947.3	28200	28400	6964.26	4645
MN908947.3	28400	28600	3311.87	4645
MN908947.3	28600	28800	3828.03	4645
MN908947.3	28800	29000	5576.19	4645
MN908947.3	29000	29200	3436.96	4645
MN908947.3	29200	29400	1378.59	4645
MN908947.3	29400	29600	5470.48	4645
MN908947.3	29600	29800	8379.61	4645
MN908947.3	29800	29903	3389.76	4645
MN908947.3	0	200	63.94	4662
MN908947.3	200	400	1065.48	4662
MN908947.3	400	600	7709.96	4662
MN908947.3	600	800	5672.19	4662
MN908947.3	800	1000	566.28	4662
MN908947.3	1000	1200	179.25	4662
MN908947.3	1200	1400	54.82	4662
MN908947.3	1400	1600	1015.53	4662
MN908947.3	1600	1800	5172.31	4662
MN908947.3	1800	2000	2555.62	4662
MN908947.3	2000	2200	1604.05	4662
MN908947.3	2200	2400	4677.89	4662
MN908947.3	2400	2600	1927.39	4662
MN908947.3	2600	2800	655.69	4662
MN908947.3	2800	3000	349.44	4662
MN908947.3	3000	3200	69.14	4662
MN908947.3	3200	3400	161.59	4662
MN908947.3	3400	3600	442.19	4662
MN908947.3	3600	3800	751.09	4662
MN908947.3	3800	4000	373.83	4662
MN908947.3	4000	4200	570.8	4662
MN908947.3	4200	4400	1032.97	4662
MN908947.3	4400	4600	1246.54	4662
MN908947.3	4600	4800	1198.81	4662
MN908947.3	4800	5000	995.44	4662
MN908947.3	5000	5200	899.44	4662
MN908947.3	5200	5400	474.54	4662
MN908947.3	5400	5600	5699.01	4662
MN908947.3	5600	5800	7898.94	4662
MN908947.3	5800	6000	2418.79	4662
MN908947.3	6000	6200	355.85	4662
MN908947.3	6200	6400	432.44	4662
MN908947.3	6400	6600	28.01	4662
MN908947.3	6600	6800	24.71	4662
MN908947.3	6800	7000	130.89	4662
MN908947.3	7000	7200	286.5	4662
MN908947.3	7200	7400	234.78	4662
MN908947.3	7400	7600	688.38	4662
MN908947.3	7600	7800	395.09	4662
MN908947.3	7800	8000	898.54	4662
MN908947.3	8000	8200	9494.28	4662
MN908947.3	8200	8400	4741.88	4662
MN908947.3	8400	8600	926.07	4662
MN908947.3	8600	8800	2313.06	4662
MN908947.3	8800	9000	3337.09	4662
MN908947.3	9000	9200	1998.43	4662
MN908947.3	9200	9400	493.93	4662
MN908947.3	9400	9600	861.68	4662
MN908947.3	9600	9800	1905.1	4662
MN908947.3	9800	10000	2065.68	4662
MN908947.3	10000	10200	299.5	4662
MN908947.3	10200	10400	514.53	4662
MN908947.3	10400	10600	1075.6	4662
MN908947.3	10600	10800	451.02	4662
MN908947.3	10800	11000	256.74	4662
MN908947.3	11000	11200	326.33	4662
MN908947.3	11200	11400	1425.6	4662
MN908947.3	11400	11600	2083.8	4662
MN908947.3	11600	11800	357.29	4662
MN908947.3	11800	12000	300.26	4662
MN908947.3	12000	12200	181.36	4662
MN908947.3	12200	12400	8368.47	4662
MN908947.3	12400	12600	6413.07	4662
MN908947.3	12600	12800	3190.75	4662
MN908947.3	12800	13000	433.97	4662
MN908947.3	13000	13200	1386.43	4662
MN908947.3	13200	13400	4195.49	4662
MN908947.3	13400	13600	1237.76	4662
MN908947.3	13600	13800	2369.8	4662
MN908947.3	13800	14000	756.38	4662
MN908947.3	14000	14200	373.19	4662
MN908947.3	14200	14400	393.34	4662
MN908947.3	14400	14600	204.41	4662
MN908947.3	14600	14800	272.35	4662
MN908947.3	14800	15000	1868.58	4662
MN908947.3	15000	15200	1934.99	4662
MN908947.3	15200	15400	2491.99	4662
MN908947.3	15400	15600	2315.74	4662
MN908947.3	15600	15800	332.26	4662
MN908947.3	15800	16000	692.65	4662
MN908947.3	16000	16200	634.4	4662
MN908947.3	16200	16400	1406.07	4662
MN908947.3	16400	16600	2861.68	4662
MN908947.3	16600	16800	5997.93	4662
MN908947.3	16800	17000	8740.41	4662
MN908947.3	17000	17200	2354.38	4662
MN908947.3	17200	17400	2965.12	4662
MN908947.3	17400	17600	1827.41	4662
MN908947.3	17600	17800	5255.94	4662
MN908947.3	17800	18000	4801.66	4662
MN908947.3	18000	18200	2628.18	4662
MN908947.3	18200	18400	1935.92	4662
MN908947.3	18400	18600	1709.02	4662
MN908947.3	18600	18800	781.43	4662
MN908947.3	18800	19000	831.31	4662
MN908947.3	19000	19200	501.05	4662
MN908947.3	19200	19400	581.61	4662
MN908947.3	19400	19600	857.52	4662
MN908947.3	19600	19800	848.67	4662
MN908947.3	19800	20000	2214.79	4662
MN908947.3	20000	20200	1947.33	4662
MN908947.3	20200	20400	645.59	4662
MN908947.3	20400	20600	2049.01	4662
MN908947.3	20600	20800	889.55	4662
MN908947.3	20800	21000	332.05	4662
MN908947.3	21000	21200	349.8	4662
MN908947.3	21200	21400	1989.94	4662
MN908947.3	21400	21600	4346.73	4662
MN908947.3	21600	21800	262.29	4662
MN908947.3	21800	22000	72.34	4662
MN908947.3	22000	22200	270.95	4662
MN908947.3	22200	22400	140.16	4662
MN908947.3	22400	22600	24.81	4662
MN908947.3	22600	22800	30.72	4662
MN908947.3	22800	23000	574.93	4662
MN908947.3	23000	23200	1699.87	4662
MN908947.3	23200	23400	2037.72	4662
MN908947.3	23400	23600	3733.82	4662
MN908947.3	23600	23800	7223.82	4662
MN908947.3	23800	24000	2350.59	4662
MN908947.3	24000	24200	858.08	4662
MN908947.3	24200	24400	1543.95	4662
MN908947.3	24400	24600	568.56	4662
MN908947.3	24600	24800	2083.65	4662
MN908947.3	24800	25000	648.24	4662
MN908947.3	25000	25200	42.9	4662
MN908947.3	25200	25400	355.25	4662
MN908947.3	25400	25600	386.1	4662
MN908947.3	25600	25800	272.81	4662
MN908947.3	25800	26000	40.09	4662
MN908947.3	26000	26200	149.65	4662
MN908947.3	26200	26400	262.58	4662
MN908947.3	26400	26600	481.34	4662
MN908947.3	26600	26800	2559.57	4662
MN908947.3	26800	27000	5174.27	4662
MN908947.3	27000	27200	275.08	4662
MN908947.3	27200	27400	394.2	4662
MN908947.3	27400	27600	209.69	4662
MN908947.3	27600	27800	623.78	4662
MN908947.3	27800	28000	1102.78	4662
MN908947.3	28000	28200	2804.73	4662
MN908947.3	28200	28400	5235.51	4662
MN908947.3	28400	28600	2424.34	4662
MN908947.3	28600	28800	1715.94	4662
MN908947.3	28800	29000	1365.82	4662
MN908947.3	29000	29200	868.55	4662
MN908947.3	29200	29400	574.05	4662
MN908947.3	29400	29600	2406.44	4662
MN908947.3	29600	29800	3482.35	4662
MN908947.3	29800	29903	1322.49	4662
MN908947.3	0	200	481.72	4581
MN908947.3	200	400	5565.61	4581
MN908947.3	400	600	32230.86	4581
MN908947.3	600	800	24305.6	4581
MN908947.3	800	1000	3241.61	4581
MN908947.3	1000	1200	2145.64	4581
MN908947.3	1200	1400	2818.92	4581
MN908947.3	1400	1600	7367.64	4581
MN908947.3	1600	1800	17798.48	4581
MN908947.3	1800	2000	7028.82	4581
MN908947.3	2000	2200	4551.78	4581
MN908947.3	2200	2400	10211.82	4581
MN908947.3	2400	2600	4326.8	4581
MN908947.3	2600	2800	2287.06	4581
MN908947.3	2800	3000	1815.74	4581
MN908947.3	3000	3200	1165.44	4581
MN908947.3	3200	3400	1135.68	4581
MN908947.3	3400	3600	1608.19	4581
MN908947.3	3600	3800	2514.62	4581
MN908947.3	3800	4000	998.26	4581
MN908947.3	4000	4200	1023.45	4581
MN908947.3	4200	4400	1559.69	4581
MN908947.3	4400	4600	4199.54	4581
MN908947.3	4600	4800	4762.07	4581
MN908947.3	4800	5000	7761.31	4581
MN908947.3	5000	5200	6817.12	4581
MN908947.3	5200	5400	2157.61	4581
MN908947.3	5400	5600	12484.47	4581
MN908947.3	5600	5800	19730.06	4581
MN908947.3	5800	6000	6994.56	4581
MN908947.3	6000	6200	1153.72	4581
MN908947.3	6200	6400	813.8	4581
MN908947.3	6400	6600	430.7	4581
MN908947.3	6600	6800	1116.21	4581
MN908947.3	6800	7000	1156.6	4581
MN908947.3	7000	7200	1134.06	4581
MN908947.3	7200	7400	1078.82	4581
MN908947.3	7400	7600	2308.19	4581
MN908947.3	7600	7800	2954.13	4581
MN908947.3	7800	8000	4023.31	4581
MN908947.3	8000	8200	15886.41	4581
MN908947.3	8200	8400	8403.29	4581
MN908947.3	8400	8600	2851.3	4581
MN908947.3	8600	8800	4187.54	4581
MN908947.3	8800	9000	6866.02	4581
MN908947.3	9000	9200	3903.25	4581
MN908947.3	9200	9400	1778.19	4581
MN908947.3	9400	9600	3266.13	4581
MN908947.3	9600	9800	4533.86	4581
MN908947.3	9800	10000	4232.15	4581
MN908947.3	10000	10200	1113.47	4581
MN908947.3	10200	10400	1206.28	4581
MN908947.3	10400	10600	1800.4	4581
MN908947.3	10600	10800	1843.41	4581
MN908947.3	10800	11000	1262.6	4581
MN908947.3	11000	11200	1333.66	4581
MN908947.3	11200	11400	4350.17	4581
MN908947.3	11400	11600	5229.79	4581
MN908947.3	11600	11800	1773.9	4581
MN908947.3	11800	12000	1607.67	4581
MN908947.3	12000	12200	915.66	4581
MN908947.3	12200	12400	8550.38	4581
MN908947.3	12400	12600	12255.66	4581
MN908947.3	12600	12800	9013.41	4581
MN908947.3	12800	13000	2323.33	4581
MN908947.3	13000	13200	4154.93	4581
MN908947.3	13200	13400	7593.15	4581
MN908947.3	13400	13600	2853.82	4581
MN908947.3	13600	13800	4005.19	4581
MN908947.3	13800	14000	2575.79	4581
MN908947.3	14000	14200	1888.14	4581
MN908947.3	14200	14400	1417.65	4581
MN908947.3	14400	14600	1259.33	4581
MN908947.3	14600	14800	1367.88	4581
MN908947.3	14800	15000	2833.23	4581
MN908947.3	15000	15200	2915.59	4581
MN908947.3	15200	15400	3570.93	4581
MN908947.3	15400	15600	4537.14	4581
MN908947.3	15600	15800	1654.24	4581
MN908947.3	15800	16000	1742.41	4581
MN908947.3	16000	16200	2923.92	4581
MN908947.3	16200	16400	4847.5	4581
MN908947.3	16400	16600	8710.19	4581
MN908947.3	16600	16800	15725.11	4581
MN908947.3	16800	17000	12750.8	4581
MN908947.3	17000	17200	5189.75	4581
MN908947.3	17200	17400	7251.75	4581
MN908947.3	17400	17600	3840.46	4581
MN908947.3	17600	17800	9604.67	4581
MN908947.3	17800	18000	8573.2	4581
MN908947.3	18000	18200	3267.01	4581
MN908947.3	18200	18400	5784.65	4581
MN908947.3	18400	18600	3137.18	4581
MN908947.3	18600	18800	1467.62	4581
MN908947.3	18800	19000	1594.07	4581
MN908947.3	19000	19200	1486.84	4581
MN908947.3	19200	19400	875.62	4581
MN908947.3	19400	19600	808.31	4581
MN908947.3	19600	19800	1752.32	4581
MN908947.3	19800	20000	4183.6	4581
MN908947.3	20000	20200	3141.9	4581
MN908947.3	20200	20400	2216.4	4581
MN908947.3	20400	20600	4193.89	4581
MN908947.3	20600	20800	2433.84	4581
MN908947.3	20800	21000	1249.27	4581
MN908947.3	21000	21200	1502.43	4581
MN908947.3	21200	21400	3369.51	4581
MN908947.3	21400	21600	6272.37	4581
MN908947.3	21600	21800	1472.4	4581
MN908947.3	21800	22000	780.06	4581
MN908947.3	22000	22200	851.88	4581
MN908947.3	22200	22400	605.6	4581
MN908947.3	22400	22600	480.25	4581
MN908947.3	22600	22800	611.77	4581
MN908947.3	22800	23000	1055.79	4581
MN908947.3	23000	23200	2392.3	4581
MN908947.3	23200	23400	2412.23	4581
MN908947.3	23400	23600	6482.42	4581
MN908947.3	23600	23800	7435.82	4581
MN908947.3	23800	24000	2222.91	4581
MN908947.3	24000	24200	1847.33	4581
MN908947.3	24200	24400	2833.23	4581
MN908947.3	24400	24600	1972.41	4581
MN908947.3	24600	24800	3917.26	4581
MN908947.3	24800	25000	1590.86	4581
MN908947.3	25000	25200	586.96	4581
MN908947.3	25200	25400	722.37	4581
MN908947.3	25400	25600	1228.72	4581
MN908947.3	25600	25800	1231.69	4581
MN908947.3	25800	26000	445.17	4581
MN908947.3	26000	26200	908.08	4581
MN908947.3	26200	26400	1070.54	4581
MN908947.3	26400	26600	1211.63	4581
MN908947.3	26600	26800	4094.45	4581
MN908947.3	26800	27000	9407.8	4581
MN908947.3	27000	27200	1496.19	4581
MN908947.3	27200	27400	1672.96	4581
MN908947.3	27400	27600	1300.74	4581
MN908947.3	27600	27800	2123.52	4581
MN908947.3	27800	28000	2536.11	4581
MN908947.3	28000	28200	5598.7	4581
MN908947.3	28200	28400	8191.1	4581
MN908947.3	28400	28600	4085.92	4581
MN908947.3	28600	28800	5959.91	4581
MN908947.3	28800	29000	11164.99	4581
MN908947.3	29000	29200	4794.72	4581
MN908947.3	29200	29400	1514.76	4581
MN908947.3	29400	29600	7574.86	4581
MN908947.3	29600	29800	5840.06	4581
MN908947.3	29800	29903	958.72	4581
MN908947.3	0	200	8.5	4649
MN908947.3	200	400	201.96	4649
MN908947.3	400	600	658.04	4649
MN908947.3	600	800	315.48	4649
MN908947.3	800	1000	11.66	4649
MN908947.3	1000	1200	178.39	4649
MN908947.3	1200	1400	362.04	4649
MN908947.3	1400	1600	467.98	4649
MN908947.3	1600	1800	1025.51	4649
MN908947.3	1800	2000	337.62	4649
MN908947.3	2000	2200	389.96	4649
MN908947.3	2200	2400	794.32	4649
MN908947.3	2400	2600	306.21	4649
MN908947.3	2600	2800	91.46	4649
MN908947.3	2800	3000	42.89	4649
MN908947.3	3000	3200	37.98	4649
MN908947.3	3200	3400	25.89	4649
MN908947.3	3400	3600	22.46	4649
MN908947.3	3600	3800	118.98	4649
MN908947.3	3800	4000	89.69	4649
MN908947.3	4000	4200	60.58	4649
MN908947.3	4200	4400	73.38	4649
MN908947.3	4400	4600	295.15	4649
MN908947.3	4600	4800	274.35	4649
MN908947.3	4800	5000	200.48	4649
MN908947.3	5000	5200	35.15	4649
MN908947.3	5200	5400	87.33	4649
MN908947.3	5400	5600	908.72	4649
MN908947.3	5600	5800	1675.29	4649
MN908947.3	5800	6000	589.52	4649
MN908947.3	6000	6200	67.04	4649
MN908947.3	6200	6400	52.41	4649
MN908947.3	6400	6600	22.09	4649
MN908947.3	6600	6800	33.83	4649
MN908947.3	6800	7000	23.79	4649
MN908947.3	7000	7200	68.56	4649
MN908947.3	7200	7400	44.33	4649
MN908947.3	7400	7600	9.19	4649
MN908947.3	7600	7800	64.54	4649
MN908947.3	7800	8000	87.88	4649
MN908947.3	8000	8200	1062.38	4649
MN908947.3	8200	8400	724.63	4649
MN908947.3	8400	8600	142.66	4649
MN908947.3	8600	8800	119.44	4649
MN908947.3	8800	9000	161.13	4649
MN908947.3	9000	9200	53.01	4649
MN908947.3	9200	9400	68.09	4649
MN908947.3	9400	9600	200.39	4649
MN908947.3	9600	9800	347.53	4649
MN908947.3	9800	10000	423.66	4649
MN908947.3	10000	10200	100.54	4649
MN908947.3	10200	10400	17.8	4649
MN908947.3	10400	10600	13.11	4649
MN908947.3	10600	10800	10.54	4649
MN908947.3	10800	11000	28.64	4649
MN908947.3	11000	11200	27.94	4649
MN908947.3	11200	11400	271.95	4649
MN908947.3	11400	11600	372.35	4649
MN908947.3	11600	11800	294.69	4649
MN908947.3	11800	12000	175.44	4649
MN908947.3	12000	12200	74.85	4649
MN908947.3	12200	12400	398.39	4649
MN908947.3	12400	12600	1091.32	4649
MN908947.3	12600	12800	1181.8	4649
MN908947.3	12800	13000	245.76	4649
MN908947.3	13000	13200	451.9	4649
MN908947.3	13200	13400	669.48	4649
MN908947.3	13400	13600	242.4	4649
MN908947.3	13600	13800	183.77	4649
MN908947.3	13800	14000	17.1	4649
MN908947.3	14000	14200	35.78	4649
MN908947.3	14200	14400	36.23	4649
MN908947.3	14400	14600	65.09	4649
MN908947.3	14600	14800	63.7	4649
MN908947.3	14800	15000	120.31	4649
MN908947.3	15000	15200	116.17	4649
MN908947.3	15200	15400	37.28	4649
MN908947.3	15400	15600	45.58	4649
MN908947.3	15600	15800	130.18	4649
MN908947.3	15800	16000	64.41	4649
MN908947.3	16000	16200	88.69	4649
MN908947.3	16200	16400	441.16	4649
MN908947.3	16400	16600	848.63	4649
MN908947.3	16600	16800	841.06	4649
MN908947.3	16800	17000	797.93	4649
MN908947.3	17000	17200	563.2	4649
MN908947.3	17200	17400	775.51	4649
MN908947.3	17400	17600	543.56	4649
MN908947.3	17600	17800	1751.67	4649
MN908947.3	17800	18000	1327.99	4649
MN908947.3	18000	18200	562.18	4649
MN908947.3	18200	18400	687.78	4649
MN908947.3	18400	18600	434.11	4649
MN908947.3	18600	18800	95.04	4649
MN908947.3	18800	19000	70.09	4649
MN908947.3	19000	19200	67.6	4649
MN908947.3	19200	19400	268.72	4649
MN908947.3	19400	19600	531.28	4649
MN908947.3	19600	19800	165.28	4649
MN908947.3	19800	20000	282.67	4649
MN908947.3	20000	20200	150.57	4649
MN908947.3	20200	20400	145.66	4649
MN908947.3	20400	20600	840.04	4649
MN908947.3	20600	20800	586.76	4649
MN908947.3	20800	21000	76.19	4649
MN908947.3	21000	21200	181.07	4649
MN908947.3	21200	21400	454.83	4649
MN908947.3	21400	21600	773.36	4649
MN908947.3	21600	21800	140.11	4649
MN908947.3	21800	22000	37.55	4649
MN908947.3	22000	22200	28.18	4649
MN908947.3	22200	22400	16.29	4649
MN908947.3	22400	22600	13.87	4649
MN908947.3	22600	22800	12.71	4649
MN908947.3	22800	23000	21.88	4649
MN908947.3	23000	23200	21.97	4649
MN908947.3	23200	23400	69.3	4649
MN908947.3	23400	23600	557.97	4649
MN908947.3	23600	23800	357.81	4649
MN908947.3	23800	24000	51.62	4649
MN908947.3	24000	24200	287.96	4649
MN908947.3	24200	24400	528.67	4649
MN908947.3	24400	24600	238.14	4649
MN908947.3	24600	24800	364.81	4649
MN908947.3	24800	25000	193.66	4649
MN908947.3	25000	25200	19.27	4649
MN908947.3	25200	25400	15.16	4649
MN908947.3	25400	25600	74.26	4649
MN908947.3	25600	25800	63.08	4649
MN908947.3	25800	26000	6.54	4649
MN908947.3	26000	26200	134.82	4649
MN908947.3	26200	26400	160.2	4649
MN908947.3	26400	26600	269.43	4649
MN908947.3	26600	26800	951.63	4649
MN908947.3	26800	27000	1394.96	4649
MN908947.3	27000	27200	123.45	4649
MN908947.3	27200	27400	214.21	4649
MN908947.3	27400	27600	83.18	4649
MN908947.3	27600	27800	90.14	4649
MN908947.3	27800	28000	406.1	4649
MN908947.3	28000	28200	736.91	4649
MN908947.3	28200	28400	1081.26	4649
MN908947.3	28400	28600	542.87	4649
MN908947.3	28600	28800	365.21	4649
MN908947.3	28800	29000	460.87	4649
MN908947.3	29000	29200	238.26	4649
MN908947.3	29200	29400	133.84	4649
MN908947.3	29400	29600	678.43	4649
MN908947.3	29600	29800	1379.99	4649
MN908947.3	29800	29903	589.42	4649
MN908947.3	0	200	0	3165
MN908947.3	200	400	286.01	3165
MN908947.3	400	600	5999.87	3165
MN908947.3	600	800	4182.69	3165
MN908947.3	800	1000	655.53	3165
MN908947.3	1000	1200	287.64	3165
MN908947.3	1200	1400	574.74	3165
MN908947.3	1400	1600	8.5	3165
MN908947.3	1600	1800	52.88	3165
MN908947.3	1800	2000	67.46	3165
MN908947.3	2000	2200	1036.81	3165
MN908947.3	2200	2400	3563.81	3165
MN908947.3	2400	2600	815.74	3165
MN908947.3	2600	2800	19.27	3165
MN908947.3	2800	3000	3.93	3165
MN908947.3	3000	3200	5.83	3165
MN908947.3	3200	3400	4.8	3165
MN908947.3	3400	3600	2.81	3165
MN908947.3	3600	3800	3.78	3165
MN908947.3	3800	4000	0	3165
MN908947.3	4000	4200	147.69	3165
MN908947.3	4200	4400	768.69	3165
MN908947.3	4400	4600	2.21	3165
MN908947.3	4600	4800	169.94	3165
MN908947.3	4800	5000	220.48	3165
MN908947.3	5000	5200	1.88	3165
MN908947.3	5200	5400	1223.63	3165
MN908947.3	5400	5600	12731.33	3165
MN908947.3	5600	5800	5049.07	3165
MN908947.3	5800	6000	71.56	3165
MN908947.3	6000	6200	0	3165
MN908947.3	6200	6400	0	3165
MN908947.3	6400	6600	0	3165
MN908947.3	6600	6800	0	3165
MN908947.3	6800	7000	1.19	3165
MN908947.3	7000	7200	0.31	3165
